COHORT_DEFINITION_ID,COHORT_NAME,fileName,cohortId,cohortName
529411,tetanus_toxoid_vaccine__inactivated,tetanus_toxoid_vaccine__inactivated.sql,812,tetanus_toxoid_vaccine__inactivated
955583,fluorometholone,fluorometholone.sql,813,fluorometholone
40222444,denosumab,denosumab.sql,814,denosumab
917006,benzocaine,benzocaine.sql,815,benzocaine
797617,citalopram,citalopram.sql,816,citalopram
1735947,rifaximin,rifaximin.sql,817,rifaximin
1748975,cefepime,cefepime.sql,818,cefepime
19067971,magnesium_gluconate,magnesium_gluconate.sql,819,magnesium_gluconate
19127890,inert_ingredients,inert_ingredients.sql,820,inert_ingredients
1395058,chlorthalidone,chlorthalidone.sql,821,chlorthalidone
40228152,dabigatran_etexilate,dabigatran_etexilate.sql,822,dabigatran_etexilate
914335,atropine,atropine.sql,823,atropine
950056,povidone,povidone.sql,824,povidone
1756831,darunavir,darunavir.sql,825,darunavir
40163731,ferumoxytol,ferumoxytol.sql,826,ferumoxytol
1300978,megestrol,megestrol.sql,827,megestrol
1368671,milrinone,milrinone.sql,828,milrinone
1319998,acebutolol,acebutolol.sql,829,acebutolol
740560,carbidopa,carbidopa.sql,830,carbidopa
903459,dolasetron,dolasetron.sql,831,dolasetron
951469,calcium_acetate,calcium_acetate.sql,832,calcium_acetate
1192710,chlorpheniramine,chlorpheniramine.sql,833,chlorpheniramine
1340532,succinic_acid,succinic_acid.sql,834,succinic_acid
1702559,tinidazole,tinidazole.sql,835,tinidazole
42873635,lorcaserin,lorcaserin.sql,836,lorcaserin
1360067,iron,iron.sql,837,iron
1583722,exenatide,exenatide.sql,838,exenatide
1101898,leflunomide,leflunomide.sql,839,leflunomide
19006155,trypan_blue,trypan_blue.sql,840,trypan_blue
1738366,cefprozil,cefprozil.sql,841,cefprozil
996625,fluorescein,fluorescein.sql,842,fluorescein
42709325,tafluprost,tafluprost.sql,843,tafluprost
43014237,pomalidomide,pomalidomide.sql,844,pomalidomide
928006,iodoquinol,iodoquinol.sql,845,iodoquinol
1389780,methylsulfonylmethane,methylsulfonylmethane.sql,846,methylsulfonylmethane
42900108,tetrofosmin,tetrofosmin.sql,847,tetrofosmin
778268,imipramine,imipramine.sql,848,imipramine
1356018,prucalopride,prucalopride.sql,849,prucalopride
1360421,quinidine,quinidine.sql,850,quinidine
741530,orlistat,orlistat.sql,851,orlistat
45774639,vedolizumab,vedolizumab.sql,852,vedolizumab
933952,pheniramine,pheniramine.sql,853,pheniramine
1338985,nesiritide,nesiritide.sql,854,nesiritide
1168079,magnesium_salicylate,magnesium_salicylate.sql,855,magnesium_salicylate
1195334,choline,choline.sql,856,choline
1781406,stavudine,stavudine.sql,857,stavudine
40224726,doconexent,doconexent.sql,858,doconexent
35603277,cariprazine,cariprazine.sql,859,cariprazine
701550,Streptococcus_pneumoniae_serotype_8_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine,Streptococcus_pneumoniae_serotype_8_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine.sql,860,Streptococcus_pneumoniae_serotype_8_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine
735951,riluzole,riluzole.sql,861,riluzole
1351461,procainamide,procainamide.sql,862,procainamide
19080514,diperodon,diperodon.sql,863,diperodon
733896,phenelzine,phenelzine.sql,864,phenelzine
916751,lindane,lindane.sql,865,lindane
544505,rabies_virus_vaccine_wistar_strain_PM_1503_3M__human___inactivated,rabies_virus_vaccine_wistar_strain_PM_1503_3M__human___inactivated.sql,866,rabies_virus_vaccine_wistar_strain_PM_1503_3M__human___inactivated
37002419,belantamab_mafodotin,belantamab_mafodotin.sql,867,belantamab_mafodotin
1511251,romosozumab,romosozumab.sql,868,romosozumab
1508241,policosanol,policosanol.sql,869,policosanol
19008261,viloxazine,viloxazine.sql,870,viloxazine
959174,butabarbital,butabarbital.sql,871,butabarbital
40239330,telaprevir,telaprevir.sql,872,telaprevir
1381253,anagrelide,anagrelide.sql,873,anagrelide
989301,cetylpyridinium,cetylpyridinium.sql,874,cetylpyridinium
1344354,epirubicin,epirubicin.sql,875,epirubicin
1317597,garlic_powder,garlic_powder.sql,876,garlic_powder
928744,dimenhydrinate,dimenhydrinate.sql,877,dimenhydrinate
19049038,estriol,estriol.sql,878,estriol
956630,formic_acid,formic_acid.sql,879,formic_acid
957623,amlexanox,amlexanox.sql,880,amlexanox
1189596,dihydrocodeine,dihydrocodeine.sql,881,dihydrocodeine
1103552,almotriptan,almotriptan.sql,882,almotriptan
19126395,oregano_oil,oregano_oil.sql,883,oregano_oil
43532113,parathyroid_hormone,parathyroid_hormone.sql,884,parathyroid_hormone
43012292,cabozantinib,cabozantinib.sql,885,cabozantinib
40225028,influenza_virus_vaccine__inactivated_A_Victoria_210_2009_X_187__H3N2___A_Perth_16_2009__strain,influenza_virus_vaccine__inactivated_A_Victoria_210_2009_X_187__H3N2___A_Perth_16_2009__strain.sql,886,influenza_virus_vaccine__inactivated_A_Victoria_210_2009_X_187__H3N2___A_Perth_16_2009__strain
19084212,secretin_human__synthetic,secretin_human__synthetic.sql,887,secretin_human__synthetic
35201615,revefenacin,revefenacin.sql,888,revefenacin
1352213,factor_VIII,factor_VIII.sql,889,factor_VIII
40241969,brentuximab_vedotin,brentuximab_vedotin.sql,890,brentuximab_vedotin
1000979,guar_gum,guar_gum.sql,891,guar_gum
1188052,dexbrompheniramine,dexbrompheniramine.sql,892,dexbrompheniramine
1309770,aldesleukin,aldesleukin.sql,893,aldesleukin
19032407,romiplostim,romiplostim.sql,894,romiplostim
739557,Clascoterone,Clascoterone.sql,895,Clascoterone
1145467,opicapone,opicapone.sql,896,opicapone
1511449,danazol,danazol.sql,897,danazol
45892531,blinatumomab,blinatumomab.sql,898,blinatumomab
1593031,nusinersen,nusinersen.sql,899,nusinersen
924120,aminolevulinate,aminolevulinate.sql,900,aminolevulinate
1713930,nafcillin,nafcillin.sql,901,nafcillin
19092845,temsirolimus,temsirolimus.sql,902,temsirolimus
43531885,7_oxo_prasterone,7_oxo_prasterone.sql,903,7_oxo_prasterone
974140,hydrochloric_acid,hydrochloric_acid.sql,904,hydrochloric_acid
1140123,acrivastine,acrivastine.sql,905,acrivastine
792263,loxapine,loxapine.sql,906,loxapine
1718346,olaratumab,olaratumab.sql,907,olaratumab
37496463,pitolisant,pitolisant.sql,908,pitolisant
1361191,selinexor,selinexor.sql,909,selinexor
45774966,netupitant,netupitant.sql,910,netupitant
954036,propylhexedrine,propylhexedrine.sql,911,propylhexedrine
905531,metipranolol,metipranolol.sql,912,metipranolol
19136187,streptokinase,streptokinase.sql,913,streptokinase
1189220,guaiacolsulfonate,guaiacolsulfonate.sql,914,guaiacolsulfonate
19100751,linoleic_acids__conjugated,linoleic_acids__conjugated.sql,915,linoleic_acids__conjugated
740067,melphalan_flufenamide,melphalan_flufenamide.sql,916,melphalan_flufenamide
19039850,sodium_bisulfite,sodium_bisulfite.sql,917,sodium_bisulfite
19011355,etoricoxib,etoricoxib.sql,918,etoricoxib
40223464,citicoline,citicoline.sql,919,citicoline
42904081,Galphimia_glauca_flowering_top_extract,Galphimia_glauca_flowering_top_extract.sql,920,Galphimia_glauca_flowering_top_extract
1537246,ibrexafungerp,ibrexafungerp.sql,921,ibrexafungerp
1316354,bendroflumethiazide,bendroflumethiazide.sql,922,bendroflumethiazide
904704,mepenzolate,mepenzolate.sql,923,mepenzolate
1036690,tannic_acid,tannic_acid.sql,924,tannic_acid
42900227,Taraxacum_officinale_whole_extract,Taraxacum_officinale_whole_extract.sql,925,Taraxacum_officinale_whole_extract
42899779,serotonin,serotonin.sql,926,serotonin
35603436,Chlorella_minutissima_extract,Chlorella_minutissima_extract.sql,927,Chlorella_minutissima_extract
19004145,fenugreek_seed_meal,fenugreek_seed_meal.sql,928,fenugreek_seed_meal
1327978,penbutolol,penbutolol.sql,929,penbutolol
1594187,brigatinib,brigatinib.sql,930,brigatinib
45776590,blueberry_extract,blueberry_extract.sql,931,blueberry_extract
35200803,dacomitinib,dacomitinib.sql,932,dacomitinib
43526717,glyceryl_phosphate,glyceryl_phosphate.sql,933,glyceryl_phosphate
787362,ambenonium,ambenonium.sql,934,ambenonium
19039679,cantharidin,cantharidin.sql,935,cantharidin
1385800,yohimbine,yohimbine.sql,936,yohimbine
19068261,manganese_gluconate,manganese_gluconate.sql,937,manganese_gluconate
19012543,valrubicin,valrubicin.sql,938,valrubicin
40168899,calcium_pyruvate,calcium_pyruvate.sql,939,calcium_pyruvate
35603109,asfotase_alfa,asfotase_alfa.sql,940,asfotase_alfa
43012163,Atropa_belladona_whole_extract,Atropa_belladona_whole_extract.sql,941,Atropa_belladona_whole_extract
19097682,genistein,genistein.sql,942,genistein
19112623,solfenacin,solfenacin.sql,943,solfenacin
42899826,rose_oil,rose_oil.sql,944,rose_oil
19068830,ibritumomab_tiuxetan,ibritumomab_tiuxetan.sql,945,ibritumomab_tiuxetan
19018434,alpha_ketoglutaric_acid,alpha_ketoglutaric_acid.sql,946,alpha_ketoglutaric_acid
19066865,silicon_dioxide,silicon_dioxide.sql,947,silicon_dioxide
46221255,ferric_pyrophosphate,ferric_pyrophosphate.sql,948,ferric_pyrophosphate
44784982,white_willow_pollen_extract,white_willow_pollen_extract.sql,949,white_willow_pollen_extract
44816338,yttrium,yttrium.sql,950,yttrium
19043266,vanadyl_sulfate,vanadyl_sulfate.sql,951,vanadyl_sulfate
19129400,propinox,propinox.sql,952,propinox
19099123,sangre_de_grado,sangre_de_grado.sql,953,sangre_de_grado
19050216,cilazapril,cilazapril.sql,954,cilazapril
1636145,stanozolol,stanozolol.sql,955,stanozolol
1510939,calaspargase_pegol,calaspargase_pegol.sql,956,calaspargase_pegol
19126937,NADH,NADH.sql,957,NADH
40173337,polysorbate_20,polysorbate_20.sql,958,polysorbate_20
46287389,uridine_triacetate,uridine_triacetate.sql,959,uridine_triacetate
19044890,anistreplase,anistreplase.sql,960,anistreplase
766337,guanidine,guanidine.sql,961,guanidine
19059796,gliclazide,gliclazide.sql,962,gliclazide
42898712,celery_seed_extract,celery_seed_extract.sql,963,celery_seed_extract
1396131,ferrous_sulfate,ferrous_sulfate.sql,964,ferrous_sulfate
948490,polyethylene_glycol_400,polyethylene_glycol_400.sql,965,polyethylene_glycol_400
1124957,oxycodone,oxycodone.sql,966,oxycodone
1713332,amoxicillin,amoxicillin.sql,967,amoxicillin
40167569,peramivir,peramivir.sql,968,peramivir
42898770,Calendula_officinalis_flower_extract,Calendula_officinalis_flower_extract.sql,969,Calendula_officinalis_flower_extract
19068688,hesperidin,hesperidin.sql,970,hesperidin
42904159,strontium_nitrate,strontium_nitrate.sql,971,strontium_nitrate
947651,podophyllin,podophyllin.sql,972,podophyllin
19009896,molybdenum,molybdenum.sql,973,molybdenum
19097592,Urtica_dioica_preparation,Urtica_dioica_preparation.sql,974,Urtica_dioica_preparation
19054693,olive_leaf_extract,olive_leaf_extract.sql,975,olive_leaf_extract
949453,chloroxine,chloroxine.sql,976,chloroxine
19032619,amorolfine,amorolfine.sql,977,amorolfine
40160955,Acacia_pollen_extract,Acacia_pollen_extract.sql,978,Acacia_pollen_extract
19032599,rotavirus_vaccine__live_attenuated__G1P_8__human_89_12_strain,rotavirus_vaccine__live_attenuated__G1P_8__human_89_12_strain.sql,979,rotavirus_vaccine__live_attenuated__G1P_8__human_89_12_strain
19009148,mercury__ammoniated,mercury__ammoniated.sql,980,mercury__ammoniated
19011435,chromium_nicotinic_acid_complex,chromium_nicotinic_acid_complex.sql,981,chromium_nicotinic_acid_complex
1361445,pexidartinib,pexidartinib.sql,982,pexidartinib
1106647,turpentine,turpentine.sql,983,turpentine
1361385,methicillin,methicillin.sql,984,methicillin
19040606,carbimazole,carbimazole.sql,985,carbimazole
42904233,polyethylene_glycol_4500,polyethylene_glycol_4500.sql,986,polyethylene_glycol_4500
1536975,infigratinib,infigratinib.sql,987,infigratinib
933794,attapulgite,attapulgite.sql,988,attapulgite
19005512,trimebutine,trimebutine.sql,989,trimebutine
35200267,migalastat,migalastat.sql,990,migalastat
42899649,Momordica_charantia_fruit_extract,Momordica_charantia_fruit_extract.sql,991,Momordica_charantia_fruit_extract
35200990,inotersen,inotersen.sql,992,inotersen
701957,tisotumab,tisotumab.sql,993,tisotumab
1319232,Angelica_sinensis_preparation,Angelica_sinensis_preparation.sql,994,Angelica_sinensis_preparation
42900243,diethylene_glycol_monoethyl_ether,diethylene_glycol_monoethyl_ether.sql,995,diethylene_glycol_monoethyl_ether
43526191,Huperzia_serrata_extract,Huperzia_serrata_extract.sql,996,Huperzia_serrata_extract
37003477,setmelanotide,setmelanotide.sql,997,setmelanotide
19011163,pumpkin_seed_extract,pumpkin_seed_extract.sql,998,pumpkin_seed_extract
40167608,fenbendazole,fenbendazole.sql,999,fenbendazole
757688,aripiprazole,aripiprazole.sql,1000,aripiprazole
941472,terconazole,terconazole.sql,1001,terconazole
40163702,Streptococcus_pneumoniae_type_6B_capsular_polysaccharide_antigen,Streptococcus_pneumoniae_type_6B_capsular_polysaccharide_antigen.sql,1002,Streptococcus_pneumoniae_type_6B_capsular_polysaccharide_antigen
40174015,Streptococcus_pneumoniae_serotype_3_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine,Streptococcus_pneumoniae_serotype_3_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine.sql,1003,Streptococcus_pneumoniae_serotype_3_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine
992956,magnesium_hydroxide,magnesium_hydroxide.sql,1004,magnesium_hydroxide
1836430,sulfamethoxazole,sulfamethoxazole.sql,1005,sulfamethoxazole
953076,famotidine,famotidine.sql,1006,famotidine
43013024,apixaban,apixaban.sql,1007,apixaban
1513103,raloxifene,raloxifene.sql,1008,raloxifene
939976,sodium_sulfate,sodium_sulfate.sql,1009,sodium_sulfate
1748921,ritonavir,ritonavir.sql,1010,ritonavir
1548195,estradiol,estradiol.sql,1011,estradiol
1516766,repaglinide,repaglinide.sql,1012,repaglinide
715939,escitalopram,escitalopram.sql,1013,escitalopram
708298,midazolam,midazolam.sql,1014,midazolam
967861,magnesium_citrate,magnesium_citrate.sql,1015,magnesium_citrate
1112921,ipratropium,ipratropium.sql,1016,ipratropium
43532365,glucose_oxidase,glucose_oxidase.sql,1017,glucose_oxidase
1353766,propranolol,propranolol.sql,1018,propranolol
954819,cevimeline,cevimeline.sql,1019,cevimeline
1595799,ferrous_fumarate,ferrous_fumarate.sql,1020,ferrous_fumarate
1510687,sodium_zirconium_cyclosilicate,sodium_zirconium_cyclosilicate.sql,1021,sodium_zirconium_cyclosilicate
42874246,icosapent_ethyl,icosapent_ethyl.sql,1022,icosapent_ethyl
1597756,glimepiride,glimepiride.sql,1023,glimepiride
1103640,methadone,methadone.sql,1024,methadone
40161662,besifloxacin,besifloxacin.sql,1025,besifloxacin
1552310,progesterone,progesterone.sql,1026,progesterone
43526465,canagliflozin,canagliflozin.sql,1027,canagliflozin
1309944,amiodarone,amiodarone.sql,1028,amiodarone
19054242,protamine_sulfate__USP_,protamine_sulfate__USP_.sql,1029,protamine_sulfate__USP_
1516800,risedronate,risedronate.sql,1030,risedronate
19015726,cisatracurium,cisatracurium.sql,1031,cisatracurium
40238930,rilpivirine,rilpivirine.sql,1032,rilpivirine
1151789,etanercept,etanercept.sql,1033,etanercept
1318137,nicardipine,nicardipine.sql,1034,nicardipine
903643,tretinoin,tretinoin.sql,1035,tretinoin
1337860,dopamine,dopamine.sql,1036,dopamine
1777417,rifabutin,rifabutin.sql,1037,rifabutin
1789276,gatifloxacin,gatifloxacin.sql,1038,gatifloxacin
44507693,luliconazole,luliconazole.sql,1039,luliconazole
1708880,minocycline,minocycline.sql,1040,minocycline
1315027,cranberry_preparation,cranberry_preparation.sql,1041,cranberry_preparation
1343914,zeaxanthin,zeaxanthin.sql,1042,zeaxanthin
1353776,felodipine,felodipine.sql,1043,felodipine
1786055,deferasirox,deferasirox.sql,1044,deferasirox
45892075,palbociclib,palbociclib.sql,1045,palbociclib
937368,infliximab,infliximab.sql,1046,infliximab
43560392,ferric_carboxymaltose,ferric_carboxymaltose.sql,1047,ferric_carboxymaltose
1331247,pentoxifylline,pentoxifylline.sql,1048,pentoxifylline
45775396,nintedanib,nintedanib.sql,1049,nintedanib
1558242,gemfibrozil,gemfibrozil.sql,1050,gemfibrozil
19058410,degarelix,degarelix.sql,1051,degarelix
739471,relugolix,relugolix.sql,1052,relugolix
1792515,chloroquine,chloroquine.sql,1053,chloroquine
1510483,avatrombopag,avatrombopag.sql,1054,avatrombopag
19095721,fenoldopam,fenoldopam.sql,1055,fenoldopam
1309068,minoxidil,minoxidil.sql,1056,minoxidil
19136048,sodium,sodium.sql,1057,sodium
912476,becaplermin,becaplermin.sql,1058,becaplermin
19034726,sirolimus,sirolimus.sql,1059,sirolimus
782043,isoflurane,isoflurane.sql,1060,isoflurane
1189458,frovatriptan,frovatriptan.sql,1061,frovatriptan
793843,glecaprevir,glecaprevir.sql,1062,glecaprevir
978555,indapamide,indapamide.sql,1063,indapamide
1036157,starch,starch.sql,1064,starch
1189754,rofecoxib,rofecoxib.sql,1065,rofecoxib
1036667,talc,talc.sql,1066,talc
1145379,ergotamine,ergotamine.sql,1067,ergotamine
1718054,caspofungin,caspofungin.sql,1068,caspofungin
950882,clocortolone,clocortolone.sql,1069,clocortolone
1305063,Fe_heme_polypeptide,Fe_heme_polypeptide.sql,1070,Fe_heme_polypeptide
1312706,alemtuzumab,alemtuzumab.sql,1071,alemtuzumab
19059097,cholesterol,cholesterol.sql,1072,cholesterol
1110942,omalizumab,omalizumab.sql,1073,omalizumab
19012598,vecuronium,vecuronium.sql,1074,vecuronium
19124981,mannose,mannose.sql,1075,mannose
586306,Haemophilus_capsular_oligosaccharide,Haemophilus_capsular_oligosaccharide.sql,1076,Haemophilus_capsular_oligosaccharide
42709324,vitamin_D3,vitamin_D3.sql,1077,vitamin_D3
961304,shark_liver_oil,shark_liver_oil.sql,1078,shark_liver_oil
19006410,arginine,arginine.sql,1079,arginine
19038024,selenious_acid,selenious_acid.sql,1080,selenious_acid
1373225,perindopril,perindopril.sql,1081,perindopril
19005015,methohexital,methohexital.sql,1082,methohexital
1380068,interferon_alfa_2b,interferon_alfa_2b.sql,1083,interferon_alfa_2b
795661,felbamate,felbamate.sql,1084,felbamate
19126894,ammonium,ammonium.sql,1085,ammonium
793741,voxilaprevir,voxilaprevir.sql,1086,voxilaprevir
705178,trihexyphenidyl,trihexyphenidyl.sql,1087,trihexyphenidyl
921956,sinecatechins,sinecatechins.sql,1088,sinecatechins
739902,SARS_COV_2__COVID_19__vaccine__vector_non_replicating,SARS_COV_2__COVID_19__vaccine__vector_non_replicating.sql,1089,SARS_COV_2__COVID_19__vaccine__vector_non_replicating
992308,dyclonine,dyclonine.sql,1090,dyclonine
1593861,niraparib,niraparib.sql,1091,niraparib
1537451,finerenone,finerenone.sql,1092,finerenone
40241937,vemurafenib,vemurafenib.sql,1093,vemurafenib
1731597,drotrecogin_alfa,drotrecogin_alfa.sql,1094,drotrecogin_alfa
19027015,dihydrotachysterol,dihydrotachysterol.sql,1095,dihydrotachysterol
914244,undecylenate,undecylenate.sql,1096,undecylenate
1353011,dexrazoxane,dexrazoxane.sql,1097,dexrazoxane
915392,natamycin,natamycin.sql,1098,natamycin
1510202,miglitol,miglitol.sql,1099,miglitol
37498659,Lumateperone,Lumateperone.sql,1100,Lumateperone
953391,propantheline,propantheline.sql,1101,propantheline
19079390,zinc_picolinate,zinc_picolinate.sql,1102,zinc_picolinate
702407,ropeginterferon_alfa_2b,ropeginterferon_alfa_2b.sql,1103,ropeginterferon_alfa_2b
35200953,omadacycline,omadacycline.sql,1104,omadacycline
19029488,diosmin,diosmin.sql,1105,diosmin
45775782,eliglustat,eliglustat.sql,1106,eliglustat
711714,dantrolene,dantrolene.sql,1107,dantrolene
46221696,daclatasvir,daclatasvir.sql,1108,daclatasvir
19068900,mycophenolate,mycophenolate.sql,1109,mycophenolate
980867,clioquinol,clioquinol.sql,1110,clioquinol
529212,human_bovine_reassortant_rotavirus_strain_G3_vaccine,human_bovine_reassortant_rotavirus_strain_G3_vaccine.sql,1111,human_bovine_reassortant_rotavirus_strain_G3_vaccine
35602783,factor_IX_complex,factor_IX_complex.sql,1112,factor_IX_complex
46287445,flibanserin,flibanserin.sql,1113,flibanserin
19096766,chromium__chelated,chromium__chelated.sql,1114,chromium__chelated
19036638,royal_jelly,royal_jelly.sql,1115,royal_jelly
903031,tiopronin,tiopronin.sql,1116,tiopronin
1758886,tebentafusp,tebentafusp.sql,1117,tebentafusp
19011034,citrate,citrate.sql,1118,citrate
1362225,reserpine,reserpine.sql,1119,reserpine
745268,ergoloid_mesylates__USP,ergoloid_mesylates__USP.sql,1120,ergoloid_mesylates__USP
1543112,lutropin_alfa,lutropin_alfa.sql,1121,lutropin_alfa
1345205,ergonovine,ergonovine.sql,1122,ergonovine
1763339,rimantadine,rimantadine.sql,1123,rimantadine
702133,asciminib,asciminib.sql,1124,asciminib
43013171,teduglutide,teduglutide.sql,1125,teduglutide
46275498,broccoli_seed_oil,broccoli_seed_oil.sql,1126,broccoli_seed_oil
943852,xylometazoline,xylometazoline.sql,1127,xylometazoline
40168303,levoleucovorin,levoleucovorin.sql,1128,levoleucovorin
836654,tacrine,tacrine.sql,1129,tacrine
19066894,silicones,silicones.sql,1130,silicones
1750500,clarithromycin,clarithromycin.sql,1131,clarithromycin
40166605,influenza_A_California_7_2009__H1N1_v_like_virus_vaccine,influenza_A_California_7_2009__H1N1_v_like_virus_vaccine.sql,1132,influenza_A_California_7_2009__H1N1_v_like_virus_vaccine
46275996,influenza_A_virus__H3N2__antigen,influenza_A_virus__H3N2__antigen.sql,1133,influenza_A_virus__H3N2__antigen
902722,tobramycin,tobramycin.sql,1134,tobramycin
37003432,SARS_CoV_2__COVID_19__vaccine__mRNA_spike_protein,SARS_CoV_2__COVID_19__vaccine__mRNA_spike_protein.sql,1135,SARS_CoV_2__COVID_19__vaccine__mRNA_spike_protein
997881,clindamycin,clindamycin.sql,1136,clindamycin
1314002,atenolol,atenolol.sql,1137,atenolol
1337720,dobutamine,dobutamine.sql,1138,dobutamine
1593467,dupilumab,dupilumab.sql,1139,dupilumab
1778162,cefuroxime,cefuroxime.sql,1140,cefuroxime
965748,scopolamine,scopolamine.sql,1141,scopolamine
40163672,Streptococcus_pneumoniae_type_12F_capsular_polysaccharide_antigen,Streptococcus_pneumoniae_type_12F_capsular_polysaccharide_antigen.sql,1142,Streptococcus_pneumoniae_type_12F_capsular_polysaccharide_antigen
1388796,leucovorin,leucovorin.sql,1143,leucovorin
991710,sodium_phosphate__dibasic,sodium_phosphate__dibasic.sql,1144,sodium_phosphate__dibasic
1500211,medroxyprogesterone,medroxyprogesterone.sql,1145,medroxyprogesterone
1707687,vancomycin,vancomycin.sql,1146,vancomycin
46221581,insulin_isophane,insulin_isophane.sql,1147,insulin_isophane
1521369,norethindrone,norethindrone.sql,1148,norethindrone
529046,Streptococcus_pneumoniae_serotype_6B_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine,Streptococcus_pneumoniae_serotype_6B_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine.sql,1149,Streptococcus_pneumoniae_serotype_6B_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine
529218,acellular_pertussis_vaccine__inactivated,acellular_pertussis_vaccine__inactivated.sql,1150,acellular_pertussis_vaccine__inactivated
985708,ketoconazole,ketoconazole.sql,1151,ketoconazole
19016749,remifentanil,remifentanil.sql,1152,remifentanil
1703063,valganciclovir,valganciclovir.sql,1153,valganciclovir
1036059,antipyrine,antipyrine.sql,1154,antipyrine
19059654,alvimopan,alvimopan.sql,1155,alvimopan
966956,silver_sulfadiazine,silver_sulfadiazine.sql,1156,silver_sulfadiazine
780442,varenicline,varenicline.sql,1157,varenicline
1560305,omega_3_acid_ethyl_esters__USP_,omega_3_acid_ethyl_esters__USP_.sql,1158,omega_3_acid_ethyl_esters__USP_
1741309,terbinafine,terbinafine.sql,1159,terbinafine
952045,amphotericin,amphotericin.sql,1160,amphotericin
1714319,naltrexone,naltrexone.sql,1161,naltrexone
1507835,vasopressin__USP_,vasopressin__USP_.sql,1162,vasopressin__USP_
44785094,sofosbuvir,sofosbuvir.sql,1163,sofosbuvir
1116031,zolmitriptan,zolmitriptan.sql,1164,zolmitriptan
19078612,indocyanine_green,indocyanine_green.sql,1165,indocyanine_green
733523,rivastigmine,rivastigmine.sql,1166,rivastigmine
1749301,ethambutol,ethambutol.sql,1167,ethambutol
19013765,respiratory_syncytial_virus_immune_globulin_intravenous,respiratory_syncytial_virus_immune_globulin_intravenous.sql,1168,respiratory_syncytial_virus_immune_globulin_intravenous
19095309,cholestyramine_resin,cholestyramine_resin.sql,1169,cholestyramine_resin
1386670,thioctate,thioctate.sql,1170,thioctate
529114,L1_protein__human_papillomavirus_type_18_vaccine,L1_protein__human_papillomavirus_type_18_vaccine.sql,1171,L1_protein__human_papillomavirus_type_18_vaccine
45892478,L1_protein__human_papillomavirus_type_58_vaccine,L1_protein__human_papillomavirus_type_58_vaccine.sql,1172,L1_protein__human_papillomavirus_type_58_vaccine
1311078,cytarabine,cytarabine.sql,1173,cytarabine
800878,clozapine,clozapine.sql,1174,clozapine
42709320,ingenol_mebutate,ingenol_mebutate.sql,1175,ingenol_mebutate
40230712,eribulin,eribulin.sql,1176,eribulin
1103006,desloratadine,desloratadine.sql,1177,desloratadine
1503983,cetrorelix,cetrorelix.sql,1178,cetrorelix
1589795,luteinizing_hormone,luteinizing_hormone.sql,1179,luteinizing_hormone
1130863,brompheniramine,brompheniramine.sql,1180,brompheniramine
795113,chlorzoxazone,chlorzoxazone.sql,1181,chlorzoxazone
958368,ecothiopate,ecothiopate.sql,1182,ecothiopate
44507865,prothrombin,prothrombin.sql,1183,prothrombin
1549686,fluvastatin,fluvastatin.sql,1184,fluvastatin
939871,sodium_phosphate,sodium_phosphate.sql,1185,sodium_phosphate
912803,verteporfin,verteporfin.sql,1186,verteporfin
19080226,milnacipran,milnacipran.sql,1187,milnacipran
1322199,eptifibatide,eptifibatide.sql,1188,eptifibatide
19005061,ziconotide,ziconotide.sql,1189,ziconotide
40182120,heme_iron_polypeptide,heme_iron_polypeptide.sql,1190,heme_iron_polypeptide
1308290,vincristine,vincristine.sql,1191,vincristine
46221284,isavuconazonium,isavuconazonium.sql,1192,isavuconazonium
19057607,amisulpride,amisulpride.sql,1193,amisulpride
44506752,riociguat,riociguat.sql,1194,riociguat
962398,glycine,glycine.sql,1195,glycine
46275300,brexpiprazole,brexpiprazole.sql,1196,brexpiprazole
44814585,metreleptin,metreleptin.sql,1197,metreleptin
1301065,dalteparin,dalteparin.sql,1198,dalteparin
1304565,rasburicase,rasburicase.sql,1199,rasburicase
792929,letermovir,letermovir.sql,1200,letermovir
19101786,ubiquinol,ubiquinol.sql,1201,ubiquinol
1736829,fosamprenavir,fosamprenavir.sql,1202,fosamprenavir
1515249,troglitazone,troglitazone.sql,1203,troglitazone
1518198,norelgestromin,norelgestromin.sql,1204,norelgestromin
1508439,mifepristone,mifepristone.sql,1205,mifepristone
1118045,oxaprozin,oxaprozin.sql,1206,oxaprozin
1307542,mexiletine,mexiletine.sql,1207,mexiletine
715458,tiagabine,tiagabine.sql,1208,tiagabine
1790692,lincomycin,lincomycin.sql,1209,lincomycin
786426,rotigotine,rotigotine.sql,1210,rotigotine
44814542,droxidopa,droxidopa.sql,1211,droxidopa
19056805,grape_seed,grape_seed.sql,1212,grape_seed
19112632,collagen__hydrolyzed,collagen__hydrolyzed.sql,1213,collagen__hydrolyzed
939784,butoconazole,butoconazole.sql,1214,butoconazole
