COHORT_DEFINITION_ID,COHORT_NAME,fileName,cohortId,cohortName
1702911,telithromycin,telithromycin.sql,803,telithromycin
1340875,shark_cartilage_extract,shark_cartilage_extract.sql,804,shark_cartilage_extract
19003914,triacetin,triacetin.sql,805,triacetin
1758974,abrocitinib,abrocitinib.sql,806,abrocitinib
1726228,aminosalicylic_acid,aminosalicylic_acid.sql,807,aminosalicylic_acid
19084912,aluminum_aspirin,aluminum_aspirin.sql,808,aluminum_aspirin
43532418,poliovirus,poliovirus.sql,809,poliovirus
42899788,shea_butter,shea_butter.sql,810,shea_butter
19103699,gadodiamide,gadodiamide.sql,811,gadodiamide
19135814,thymol_iodide,thymol_iodide.sql,812,thymol_iodide
929887,lansoprazole,lansoprazole.sql,813,lansoprazole
1510813,rosuvastatin,rosuvastatin.sql,814,rosuvastatin
1549080,estrogens__conjugated__USP_,estrogens__conjugated__USP_.sql,815,estrogens__conjugated__USP_
725131,mirtazapine,mirtazapine.sql,816,mirtazapine
942350,torsemide,torsemide.sql,817,torsemide
949759,halobetasol,halobetasol.sql,818,halobetasol
1136601,benzonatate,benzonatate.sql,819,benzonatate
19090761,regadenoson,regadenoson.sql,820,regadenoson
1337107,ranolazine,ranolazine.sql,821,ranolazine
1126658,hydromorphone,hydromorphone.sql,822,hydromorphone
915981,neomycin,neomycin.sql,823,neomycin
950098,ciclopirox,ciclopirox.sql,824,ciclopirox
1786621,cephalexin,cephalexin.sql,825,cephalexin
906914,urea,urea.sql,826,urea
951511,mupirocin,mupirocin.sql,827,mupirocin
19035704,calcium_carbonate,calcium_carbonate.sql,828,calcium_carbonate
923672,hyoscyamine,hyoscyamine.sql,829,hyoscyamine
19003201,iodixanol,iodixanol.sql,830,iodixanol
19039298,sevoflurane,sevoflurane.sql,831,sevoflurane
19136207,lymphocyte_immune_globulin__anti_thymocyte_globulin,lymphocyte_immune_globulin__anti_thymocyte_globulin.sql,832,lymphocyte_immune_globulin__anti_thymocyte_globulin
1192218,levalbuterol,levalbuterol.sql,833,levalbuterol
1101554,colchicine,colchicine.sql,834,colchicine
1512674,drospirenone,drospirenone.sql,835,drospirenone
1314577,nebivolol,nebivolol.sql,836,nebivolol
734354,pregabalin,pregabalin.sql,837,pregabalin
930021,alfuzosin,alfuzosin.sql,838,alfuzosin
1524674,zoledronic_acid,zoledronic_acid.sql,839,zoledronic_acid
710062,amitriptyline,amitriptyline.sql,840,amitriptyline
990499,sodium_phosphate__monobasic,sodium_phosphate__monobasic.sql,841,sodium_phosphate__monobasic
1353228,vitamin_B6,vitamin_B6.sql,842,vitamin_B6
942494,chlorophyllin_copper_complex,chlorophyllin_copper_complex.sql,843,chlorophyllin_copper_complex
950316,ethyl_chloride,ethyl_chloride.sql,844,ethyl_chloride
1522957,octreotide,octreotide.sql,845,octreotide
980311,collagenase,collagenase.sql,846,collagenase
751246,lithium_carbonate,lithium_carbonate.sql,847,lithium_carbonate
718122,oxcarbazepine,oxcarbazepine.sql,848,oxcarbazepine
1553610,levocarnitine,levocarnitine.sql,849,levocarnitine
1555120,fludrocortisone,fludrocortisone.sql,850,fludrocortisone
19031583,gadoxetate,gadoxetate.sql,851,gadoxetate
1126128,diflunisal,diflunisal.sql,852,diflunisal
1511348,risankizumab,risankizumab.sql,853,risankizumab
997276,cimetidine,cimetidine.sql,854,cimetidine
1133732,butorphanol,butorphanol.sql,855,butorphanol
40230761,lurasidone,lurasidone.sql,856,lurasidone
19076714,dibasic_potassium_phosphate,dibasic_potassium_phosphate.sql,857,dibasic_potassium_phosphate
905078,trifluridine,trifluridine.sql,858,trifluridine
733008,perphenazine,perphenazine.sql,859,perphenazine
35605522,osimertinib,osimertinib.sql,860,osimertinib
19004724,methionine,methionine.sql,861,methionine
1367268,irinotecan,irinotecan.sql,862,irinotecan
19036892,daclizumab,daclizumab.sql,863,daclizumab
1237049,theophylline,theophylline.sql,864,theophylline
40163718,prasugrel,prasugrel.sql,865,prasugrel
713196,interferon_beta_1b,interferon_beta_1b.sql,866,interferon_beta_1b
19010496,xylitol,xylitol.sql,867,xylitol
722424,interferon_beta_1a,interferon_beta_1a.sql,868,interferon_beta_1a
717136,neostigmine,neostigmine.sql,869,neostigmine
793293,ertugliflozin,ertugliflozin.sql,870,ertugliflozin
19051865,muromonab_CD3,muromonab_CD3.sql,871,muromonab_CD3
1358436,dasatinib,dasatinib.sql,872,dasatinib
529116,L1_protein__human_papillomavirus_type_6_vaccine,L1_protein__human_papillomavirus_type_6_vaccine.sql,873,L1_protein__human_papillomavirus_type_6_vaccine
956266,flurandrenolide,flurandrenolide.sql,874,flurandrenolide
1331681,liver_stomach_concentrate,liver_stomach_concentrate.sql,875,liver_stomach_concentrate
528297,Neisseria_meningitidis_serogroup_W_135_capsular_polysaccharide_diphtheria_toxoid_protein_conjugate_vaccine,Neisseria_meningitidis_serogroup_W_135_capsular_polysaccharide_diphtheria_toxoid_protein_conjugate_vaccine.sql,876,Neisseria_meningitidis_serogroup_W_135_capsular_polysaccharide_diphtheria_toxoid_protein_conjugate_vaccine
1759455,pyrazinamide,pyrazinamide.sql,877,pyrazinamide
1760616,quinine,quinine.sql,878,quinine
1315411,cetuximab,cetuximab.sql,879,cetuximab
40231459,panthenol,panthenol.sql,880,panthenol
42903427,aldosterone,aldosterone.sql,881,aldosterone
908464,magnesium_carbonate,magnesium_carbonate.sql,882,magnesium_carbonate
19027080,potassium_bicarbonate,potassium_bicarbonate.sql,883,potassium_bicarbonate
19058100,bismuth_tribromophenate,bismuth_tribromophenate.sql,884,bismuth_tribromophenate
35604205,venetoclax,venetoclax.sql,885,venetoclax
1189490,dichloralphenazone,dichloralphenazone.sql,886,dichloralphenazone
1544838,insulin_glulisine__human,insulin_glulisine__human.sql,887,insulin_glulisine__human
950370,carteolol,carteolol.sql,888,carteolol
1717002,enfuvirtide,enfuvirtide.sql,889,enfuvirtide
42709318,tocopherol,tocopherol.sql,890,tocopherol
969444,nonoxynol_9,nonoxynol_9.sql,891,nonoxynol_9
1525741,oxymetholone,oxymetholone.sql,892,oxymetholone
509081,meningococcal_group_C_polysaccharide,meningococcal_group_C_polysaccharide.sql,893,meningococcal_group_C_polysaccharide
19042345,lecithin,lecithin.sql,894,lecithin
1781314,interferon_alfacon_1,interferon_alfacon_1.sql,895,interferon_alfacon_1
44507676,obinutuzumab,obinutuzumab.sql,896,obinutuzumab
544411,rabies_virus_vaccine_flury_lep_strain,rabies_virus_vaccine_flury_lep_strain.sql,897,rabies_virus_vaccine_flury_lep_strain
1789428,amprenavir,amprenavir.sql,898,amprenavir
1787101,maraviroc,maraviroc.sql,899,maraviroc
984801,kaolin,kaolin.sql,900,kaolin
923840,dibucaine,dibucaine.sql,901,dibucaine
19137385,thiotepa,thiotepa.sql,902,thiotepa
19043959,acamprosate,acamprosate.sql,903,acamprosate
46221433,lenvatinib,lenvatinib.sql,904,lenvatinib
1789517,dalfopristin,dalfopristin.sql,905,dalfopristin
42709322,axitinib,axitinib.sql,906,axitinib
998598,alpha_D_galactosidase_enzyme,alpha_D_galactosidase_enzyme.sql,907,alpha_D_galactosidase_enzyme
19058348,gamboge,gamboge.sql,908,gamboge
1510328,fostamatinib,fostamatinib.sql,909,fostamatinib
1503501,lanreotide,lanreotide.sql,910,lanreotide
19012585,asparaginase,asparaginase.sql,911,asparaginase
1355889,amifampridine,amifampridine.sql,912,amifampridine
1309188,mitoxantrone,mitoxantrone.sql,913,mitoxantrone
44816309,Gymnema_sylvestre_leaf_extract,Gymnema_sylvestre_leaf_extract.sql,914,Gymnema_sylvestre_leaf_extract
1594333,safinamide,safinamide.sql,915,safinamide
43012918,polyethylene_glycol_1450,polyethylene_glycol_1450.sql,916,polyethylene_glycol_1450
1349025,estramustine,estramustine.sql,917,estramustine
45892558,dasabuvir,dasabuvir.sql,918,dasabuvir
19043395,phosphorus,phosphorus.sql,919,phosphorus
42899398,medium_chain_triglycerides,medium_chain_triglycerides.sql,920,medium_chain_triglycerides
1337651,vorinostat,vorinostat.sql,921,vorinostat
1781321,ipecac,ipecac.sql,922,ipecac
1318030,oprelvekin,oprelvekin.sql,923,oprelvekin
19057932,beractant,beractant.sql,924,beractant
1036425,sulfamethizole,sulfamethizole.sql,925,sulfamethizole
19004969,trientine,trientine.sql,926,trientine
40166461,pralatrexate,pralatrexate.sql,927,pralatrexate
45775686,tedizolid,tedizolid.sql,928,tedizolid
990009,dipivefrin,dipivefrin.sql,929,dipivefrin
969276,crotamiton,crotamiton.sql,930,crotamiton
1350040,amifostine,amifostine.sql,931,amifostine
42899447,insulin__pork,insulin__pork.sql,932,insulin__pork
19090180,insulin__protamine_zinc__beef,insulin__protamine_zinc__beef.sql,933,insulin__protamine_zinc__beef
700253,thiopental,thiopental.sql,934,thiopental
1145752,ripretinib,ripretinib.sql,935,ripretinib
19088328,alglucosidase_alfa,alglucosidase_alfa.sql,936,alglucosidase_alfa
19002912,nelarabine,nelarabine.sql,937,nelarabine
45776421,efmoroctocog_alfa,efmoroctocog_alfa.sql,938,efmoroctocog_alfa
1146410,fostemsavir,fostemsavir.sql,939,fostemsavir
960900,aloe_extract,aloe_extract.sql,940,aloe_extract
19048699,corticotropin_releasing_hormone,corticotropin_releasing_hormone.sql,941,corticotropin_releasing_hormone
914840,dichlorotetrafluoroethane,dichlorotetrafluoroethane.sql,942,dichlorotetrafluoroethane
40170862,peanut_allergenic_extract,peanut_allergenic_extract.sql,943,peanut_allergenic_extract
19021959,sapropterin,sapropterin.sql,944,sapropterin
37499520,selumetinib,selumetinib.sql,945,selumetinib
45775582,valeric_acid,valeric_acid.sql,946,valeric_acid
743196,enflurane,enflurane.sql,947,enflurane
40220748,eteplirsen,eteplirsen.sql,948,eteplirsen
43532316,florbetapir,florbetapir.sql,949,florbetapir
42898318,aspartame,aspartame.sql,950,aspartame
42899655,Moringa_oleifera_bark_extract,Moringa_oleifera_bark_extract.sql,951,Moringa_oleifera_bark_extract
719057,dexfenfluramine,dexfenfluramine.sql,952,dexfenfluramine
1537541,yeast__beta_D_glucan,yeast__beta_D_glucan.sql,953,yeast__beta_D_glucan
35200201,tafenoquine,tafenoquine.sql,954,tafenoquine
40161976,perennial_rye_grass_pollen_extract,perennial_rye_grass_pollen_extract.sql,955,perennial_rye_grass_pollen_extract
1549254,estrone,estrone.sql,956,estrone
1315342,flaxseed_extract,flaxseed_extract.sql,957,flaxseed_extract
19113001,durapatite,durapatite.sql,958,durapatite
19067303,hemin,hemin.sql,959,hemin
19017585,netilmicin,netilmicin.sql,960,netilmicin
42899244,geranium_oil__Algerian_type,geranium_oil__Algerian_type.sql,961,geranium_oil__Algerian_type
19047135,placebo,placebo.sql,962,placebo
19135789,potassium_sorbate,potassium_sorbate.sql,963,potassium_sorbate
19003303,metaraminol,metaraminol.sql,964,metaraminol
19022417,heroin,heroin.sql,965,heroin
701379,odevixibat,odevixibat.sql,966,odevixibat
43012279,maltodextrin,maltodextrin.sql,967,maltodextrin
1593137,Iris_versicolor_whole_extract,Iris_versicolor_whole_extract.sql,968,Iris_versicolor_whole_extract
19059155,saw_palmetto_fruit_extract,saw_palmetto_fruit_extract.sql,969,saw_palmetto_fruit_extract
19102150,carglumic_acid,carglumic_acid.sql,970,carglumic_acid
45776419,bergamot_orange_extract,bergamot_orange_extract.sql,971,bergamot_orange_extract
789578,levodopa,levodopa.sql,972,levodopa
1000560,ondansetron,ondansetron.sql,973,ondansetron
1367500,losartan,losartan.sql,974,losartan
781182,ramelteon,ramelteon.sql,975,ramelteon
1759842,clavulanate,clavulanate.sql,976,clavulanate
922570,nystatin,nystatin.sql,977,nystatin
1742253,levofloxacin,levofloxacin.sql,978,levofloxacin
19009540,vitamin_E,vitamin_E.sql,979,vitamin_E
19049105,potassium_chloride,potassium_chloride.sql,980,potassium_chloride
19095164,cholecalciferol,cholecalciferol.sql,981,cholecalciferol
40163698,Streptococcus_pneumoniae_type_4_capsular_polysaccharide_antigen,Streptococcus_pneumoniae_type_4_capsular_polysaccharide_antigen.sql,982,Streptococcus_pneumoniae_type_4_capsular_polysaccharide_antigen
939259,budesonide,budesonide.sql,983,budesonide
1738521,doxycycline,doxycycline.sql,984,doxycycline
993631,magnesium_oxide,magnesium_oxide.sql,985,magnesium_oxide
704943,methocarbamol,methocarbamol.sql,986,methocarbamol
719174,benztropine,benztropine.sql,987,benztropine
923081,ofloxacin,ofloxacin.sql,988,ofloxacin
40220740,lifitegrast,lifitegrast.sql,989,lifitegrast
19117912,immunoglobulin_G,immunoglobulin_G.sql,990,immunoglobulin_G
785788,olanzapine,olanzapine.sql,991,olanzapine
739323,droperidol,droperidol.sql,992,droperidol
766209,selegiline,selegiline.sql,993,selegiline
19062817,riboflavin,riboflavin.sql,994,riboflavin
43531944,influenza_B_virus_vaccine__B_Massachusetts_2_2012_like_virus,influenza_B_virus_vaccine__B_Massachusetts_2_2012_like_virus.sql,995,influenza_B_virus_vaccine__B_Massachusetts_2_2012_like_virus
40241331,rivaroxaban,rivaroxaban.sql,996,rivaroxaban
721724,nortriptyline,nortriptyline.sql,997,nortriptyline
954688,latanoprost,latanoprost.sql,998,latanoprost
1592897,plecanatide,plecanatide.sql,999,plecanatide
966913,silver_nitrate,silver_nitrate.sql,1000,silver_nitrate
528988,Streptococcus_pneumoniae_serotype_18C_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine,Streptococcus_pneumoniae_serotype_18C_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine.sql,1001,Streptococcus_pneumoniae_serotype_18C_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine
986517,cellulose,cellulose.sql,1002,cellulose
1373928,hydralazine,hydralazine.sql,1003,hydralazine
40174020,Streptococcus_pneumoniae_serotype_6A_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine,Streptococcus_pneumoniae_serotype_6A_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine.sql,1004,Streptococcus_pneumoniae_serotype_6A_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine
1502905,insulin_glargine,insulin_glargine.sql,1005,insulin_glargine
1137529,salmeterol,salmeterol.sql,1006,salmeterol
1350489,prazosin,prazosin.sql,1007,prazosin
1133201,buprenorphine,buprenorphine.sql,1008,buprenorphine
931973,protease,protease.sql,1009,protease
1363053,doxazosin,doxazosin.sql,1010,doxazosin
42873961,influenza_B_virus_vaccine__B_Wisconsin_1_2010_like_virus,influenza_B_virus_vaccine__B_Wisconsin_1_2010_like_virus.sql,1011,influenza_B_virus_vaccine__B_Wisconsin_1_2010_like_virus
1304643,darbepoetin_alfa,darbepoetin_alfa.sql,1012,darbepoetin_alfa
759740,pyridostigmine,pyridostigmine.sql,1013,pyridostigmine
19014878,azathioprine,azathioprine.sql,1014,azathioprine
19087394,lacosamide,lacosamide.sql,1015,lacosamide
949459,chloroxylenol,chloroxylenol.sql,1016,chloroxylenol
907013,metolazone,metolazone.sql,1017,metolazone
19012925,silodosin,silodosin.sql,1018,silodosin
19051035,cuprous_oxide,cuprous_oxide.sql,1019,cuprous_oxide
1378382,paclitaxel,paclitaxel.sql,1020,paclitaxel
19050346,eucalyptol,eucalyptol.sql,1021,eucalyptol
1183554,isoproterenol,isoproterenol.sql,1022,isoproterenol
40171826,wheat_dextrin,wheat_dextrin.sql,1023,wheat_dextrin
923540,phenol,phenol.sql,1024,phenol
919986,apraclonidine,apraclonidine.sql,1025,apraclonidine
42900584,teriflunomide,teriflunomide.sql,1026,teriflunomide
756349,flurazepam,flurazepam.sql,1027,flurazepam
40224159,alcaftadine,alcaftadine.sql,1028,alcaftadine
1780601,iodine,iodine.sql,1029,iodine
19010696,zinc,zinc.sql,1030,zinc
1742432,tigecycline,tigecycline.sql,1031,tigecycline
19071836,Calendula_officinalis_extract,Calendula_officinalis_extract.sql,1032,Calendula_officinalis_extract
42900491,mebrofenin,mebrofenin.sql,1033,mebrofenin
509079,meningococcal_group_A_polysaccharide,meningococcal_group_A_polysaccharide.sql,1034,meningococcal_group_A_polysaccharide
751412,fluvoxamine,fluvoxamine.sql,1035,fluvoxamine
532881,typhoid_Vi_polysaccharide_vaccine__S_typhi_Ty2_strain,typhoid_Vi_polysaccharide_vaccine__S_typhi_Ty2_strain.sql,1036,typhoid_Vi_polysaccharide_vaccine__S_typhi_Ty2_strain
19000811,Lacticaseibacillus_rhamnosus,Lacticaseibacillus_rhamnosus.sql,1037,Lacticaseibacillus_rhamnosus
19030692,aluminum_sulfate,aluminum_sulfate.sql,1038,aluminum_sulfate
43560354,levomilnacipran,levomilnacipran.sql,1039,levomilnacipran
45775208,levomefolate,levomefolate.sql,1040,levomefolate
1301267,melphalan,melphalan.sql,1041,melphalan
926770,papain,papain.sql,1042,papain
1125765,oxymorphone,oxymorphone.sql,1043,oxymorphone
37003288,casirivimab,casirivimab.sql,1044,casirivimab
1001419,cocaine,cocaine.sql,1045,cocaine
1378509,topotecan,topotecan.sql,1046,topotecan
1305637,methylergonovine,methylergonovine.sql,1047,methylergonovine
1344965,guanfacine,guanfacine.sql,1048,guanfacine
1302788,calcium_threonate,calcium_threonate.sql,1049,calcium_threonate
1300153,racepinephrine,racepinephrine.sql,1050,racepinephrine
901845,colistin,colistin.sql,1051,colistin
714684,nefazodone,nefazodone.sql,1052,nefazodone
1315865,fondaparinux,fondaparinux.sql,1053,fondaparinux
1359143,cinnamon_bark,cinnamon_bark.sql,1054,cinnamon_bark
1714165,peginterferon_alfa_2a,peginterferon_alfa_2a.sql,1055,peginterferon_alfa_2a
19012346,eltrombopag,eltrombopag.sql,1056,eltrombopag
1125449,pirbuterol,pirbuterol.sql,1057,pirbuterol
1036094,stannous_fluoride,stannous_fluoride.sql,1058,stannous_fluoride
42629079,atezolizumab,atezolizumab.sql,1059,atezolizumab
19097867,calcium_glubionate,calcium_glubionate.sql,1060,calcium_glubionate
35606467,grazoprevir,grazoprevir.sql,1061,grazoprevir
1159811,pyrilamine,pyrilamine.sql,1062,pyrilamine
1387426,folate,folate.sql,1063,folate
935390,resorcinol,resorcinol.sql,1064,resorcinol
42898673,Bacillus_coagulans,Bacillus_coagulans.sql,1065,Bacillus_coagulans
19018663,fluoride_ion,fluoride_ion.sql,1066,fluoride_ion
1139993,phenylpropanolamine,phenylpropanolamine.sql,1067,phenylpropanolamine
986261,colloidal_oatmeal,colloidal_oatmeal.sql,1068,colloidal_oatmeal
40242103,European_house_dust_mite_allergenic_extract,European_house_dust_mite_allergenic_extract.sql,1069,European_house_dust_mite_allergenic_extract
1311409,dacarbazine,dacarbazine.sql,1070,dacarbazine
1718850,rucaparib,rucaparib.sql,1071,rucaparib
1536976,sotrovimab,sotrovimab.sql,1072,sotrovimab
42873638,carfilzomib,carfilzomib.sql,1073,carfilzomib
1768734,hexachlorophene,hexachlorophene.sql,1074,hexachlorophene
959362,gentian_violet,gentian_violet.sql,1075,gentian_violet
1314928,ginger_root,ginger_root.sql,1076,ginger_root
1729323,adefovir,adefovir.sql,1077,adefovir
1711947,deferoxamine,deferoxamine.sql,1078,deferoxamine
993979,malathion,malathion.sql,1079,malathion
19022479,fomepizole,fomepizole.sql,1080,fomepizole
929983,monobenzone,monobenzone.sql,1081,monobenzone
732309,pergolide,pergolide.sql,1082,pergolide
1336539,sunitinib,sunitinib.sql,1083,sunitinib
19059528,alfentanil,alfentanil.sql,1084,alfentanil
1559930,binimetinib,binimetinib.sql,1085,binimetinib
19136716,taurine,taurine.sql,1086,taurine
43532497,trametinib,trametinib.sql,1087,trametinib
46275580,lumacaftor,lumacaftor.sql,1088,lumacaftor
40239995,ezogabine,ezogabine.sql,1089,ezogabine
1145484,sacituzumab,sacituzumab.sql,1090,sacituzumab
42903491,hydrolysed_bovine_collagen__enzymatic__2000_5000_MW_,hydrolysed_bovine_collagen__enzymatic__2000_5000_MW_.sql,1091,hydrolysed_bovine_collagen__enzymatic__2000_5000_MW_
19033634,artemether,artemether.sql,1092,artemether
928980,dimethyl_sulfoxide,dimethyl_sulfoxide.sql,1093,dimethyl_sulfoxide
740121,ponesimod,ponesimod.sql,1094,ponesimod
792531,vaborbactam,vaborbactam.sql,1095,vaborbactam
19112898,iron_fumarate,iron_fumarate.sql,1096,iron_fumarate
963987,apalutamide,apalutamide.sql,1097,apalutamide
43013616,edetate_calcium,edetate_calcium.sql,1098,edetate_calcium
1315286,nilutamide,nilutamide.sql,1099,nilutamide
1593331,etelcalcetide,etelcalcetide.sql,1100,etelcalcetide
903893,emedastine,emedastine.sql,1101,emedastine
1594308,edaravone,edaravone.sql,1102,edaravone
43532299,dabrafenib,dabrafenib.sql,1103,dabrafenib
753860,fenfluramine,fenfluramine.sql,1104,fenfluramine
1747005,cefditoren,cefditoren.sql,1105,cefditoren
1593273,avelumab,avelumab.sql,1106,avelumab
1353048,licorice,licorice.sql,1107,licorice
42898867,cinnamon_oil,cinnamon_oil.sql,1108,cinnamon_oil
35200763,duvelisib,duvelisib.sql,1109,duvelisib
19125750,chromium_polynicotinate,chromium_polynicotinate.sql,1110,chromium_polynicotinate
1152134,aurothiomalate,aurothiomalate.sql,1111,aurothiomalate
701696,belzutifan,belzutifan.sql,1112,belzutifan
913440,nabilone,nabilone.sql,1113,nabilone
19016494,Carica_papaya_preparation,Carica_papaya_preparation.sql,1114,Carica_papaya_preparation
1784749,kanamycin,kanamycin.sql,1115,kanamycin
43012417,pasireotide,pasireotide.sql,1116,pasireotide
1727468,pralidoxime,pralidoxime.sql,1117,pralidoxime
35201733,lorlatinib,lorlatinib.sql,1118,lorlatinib
35200405,lanadelumab,lanadelumab.sql,1119,lanadelumab
19070952,guggul_lipids,guggul_lipids.sql,1120,guggul_lipids
911638,glycolate,glycolate.sql,1121,glycolate
19022446,pentaerythritol,pentaerythritol.sql,1122,pentaerythritol
1133993,azatadine,azatadine.sql,1123,azatadine
19058549,calcium_alginate,calcium_alginate.sql,1124,calcium_alginate
19098649,Siberian_ginseng_root,Siberian_ginseng_root.sql,1125,Siberian_ginseng_root
1543229,laronidase,laronidase.sql,1126,laronidase
19018511,artesunate,artesunate.sql,1127,artesunate
19063605,pegaptanib,pegaptanib.sql,1128,pegaptanib
42899905,Piper_methysticum_root_extract,Piper_methysticum_root_extract.sql,1129,Piper_methysticum_root_extract
42900529,grapefruit_oil,grapefruit_oil.sql,1130,grapefruit_oil
1718247,Pinus_pinaster_whole_extract,Pinus_pinaster_whole_extract.sql,1131,Pinus_pinaster_whole_extract
19135863,rosemary_oil,rosemary_oil.sql,1132,rosemary_oil
42898836,croscarmellose,croscarmellose.sql,1133,croscarmellose
45775919,ferrous_cation,ferrous_cation.sql,1134,ferrous_cation
19051444,cicletanine,cicletanine.sql,1135,cicletanine
940541,sulfabenzamide,sulfabenzamide.sql,1136,sulfabenzamide
909358,cyclizine,cyclizine.sql,1137,cyclizine
19010652,moclobemide,moclobemide.sql,1138,moclobemide
40162132,white_mulberry_pollen_extract,white_mulberry_pollen_extract.sql,1139,white_mulberry_pollen_extract
43532150,prolactin,prolactin.sql,1140,prolactin
1332661,anisindione,anisindione.sql,1141,anisindione
42899910,Punica_granatum_flower_extract,Punica_granatum_flower_extract.sql,1142,Punica_granatum_flower_extract
43014259,valerate,valerate.sql,1143,valerate
1355795,glasdegib,glasdegib.sql,1144,glasdegib
792777,varicella_zoster_virus_glycoprotein_E,varicella_zoster_virus_glycoprotein_E.sql,1145,varicella_zoster_virus_glycoprotein_E
920293,nitrofurantoin,nitrofurantoin.sql,1146,nitrofurantoin
1112807,aspirin,aspirin.sql,1147,aspirin
1790812,chlorhexidine,chlorhexidine.sql,1148,chlorhexidine
1154343,albuterol,albuterol.sql,1149,albuterol
1560278,glucagon,glucagon.sql,1150,glucagon
40174011,Streptococcus_pneumoniae_serotype_19A_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine,Streptococcus_pneumoniae_serotype_19A_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine.sql,1151,Streptococcus_pneumoniae_serotype_19A_capsular_antigen_diphtheria_CRM197_protein_conjugate_vaccine
40163690,Streptococcus_pneumoniae_type_22F_capsular_polysaccharide_antigen,Streptococcus_pneumoniae_type_22F_capsular_polysaccharide_antigen.sql,1152,Streptococcus_pneumoniae_type_22F_capsular_polysaccharide_antigen
40163708,Streptococcus_pneumoniae_type_9N_capsular_polysaccharide_antigen,Streptococcus_pneumoniae_type_9N_capsular_polysaccharide_antigen.sql,1153,Streptococcus_pneumoniae_type_9N_capsular_polysaccharide_antigen
19048493,gadobutrol,gadobutrol.sql,1154,gadobutrol
44784806,hypochlorite,hypochlorite.sql,1155,hypochlorite
1326303,digoxin,digoxin.sql,1156,digoxin
955632,fluorouracil,fluorouracil.sql,1157,fluorouracil
1596977,insulin__regular__human,insulin__regular__human.sql,1158,insulin__regular__human
19058092,gelatin,gelatin.sql,1159,gelatin
1115572,beclomethasone,beclomethasone.sql,1160,beclomethasone
1316262,sildenafil,sildenafil.sql,1161,sildenafil
19069022,sodium_fluoride,sodium_fluoride.sql,1162,sodium_fluoride
989482,dutasteride,dutasteride.sql,1163,dutasteride
43532539,vilanterol,vilanterol.sql,1164,vilanterol
529660,hepatitis_A_vaccine__inactivated__strain_HM175,hepatitis_A_vaccine__inactivated__strain_HM175.sql,1165,hepatitis_A_vaccine__inactivated__strain_HM175
987153,Lactobacillus_acidophilus,Lactobacillus_acidophilus.sql,1166,Lactobacillus_acidophilus
1746114,piperacillin,piperacillin.sql,1167,piperacillin
1836241,sulbactam,sulbactam.sql,1168,sulbactam
1710281,tenofovir_disoproxil,tenofovir_disoproxil.sql,1169,tenofovir_disoproxil
988294,dexpanthenol,dexpanthenol.sql,1170,dexpanthenol
956653,fosfomycin,fosfomycin.sql,1171,fosfomycin
711584,levetiracetam,levetiracetam.sql,1172,levetiracetam
1398937,clonidine,clonidine.sql,1173,clonidine
929549,acetic_acid,acetic_acid.sql,1174,acetic_acid
787787,hyaluronate,hyaluronate.sql,1175,hyaluronate
702418,tixagevimab,tixagevimab.sql,1176,tixagevimab
1000772,granisetron,granisetron.sql,1177,granisetron
1236744,terbutaline,terbutaline.sql,1178,terbutaline
1559684,glyburide,glyburide.sql,1179,glyburide
836208,succinylcholine,succinylcholine.sql,1180,succinylcholine
927322,potassium_nitrate,potassium_nitrate.sql,1181,potassium_nitrate
1331235,quinapril,quinapril.sql,1182,quinapril
19018544,calcium,calcium.sql,1183,calcium
1377141,hydroxyurea,hydroxyurea.sql,1184,hydroxyurea
19026739,pantothenic_acid,pantothenic_acid.sql,1185,pantothenic_acid
1334456,ramipril,ramipril.sql,1186,ramipril
937712,phenyl_salicylate,phenyl_salicylate.sql,1187,phenyl_salicylate
1314273,rituximab,rituximab.sql,1188,rituximab
40241186,ticagrelor,ticagrelor.sql,1189,ticagrelor
738156,doxepin,doxepin.sql,1190,doxepin
1518148,colesevelam,colesevelam.sql,1191,colesevelam
40163615,dronedarone,dronedarone.sql,1192,dronedarone
1715117,aztreonam,aztreonam.sql,1193,aztreonam
19010128,vitamin_K,vitamin_K.sql,1194,vitamin_K
930747,amcinonide,amcinonide.sql,1195,amcinonide
40161532,ustekinumab,ustekinumab.sql,1196,ustekinumab
35200577,fremanezumab,fremanezumab.sql,1197,fremanezumab
19006692,tyrosine,tyrosine.sql,1198,tyrosine
40164828,influenza_B_virus_vaccine_B_Brisbane_60_2008_antigen,influenza_B_virus_vaccine_B_Brisbane_60_2008_antigen.sql,1199,influenza_B_virus_vaccine_B_Brisbane_60_2008_antigen
922868,permethrin,permethrin.sql,1200,permethrin
900093,casanthranol,casanthranol.sql,1201,casanthranol
702291,maribavir,maribavir.sql,1202,maribavir
45775760,suvorexant,suvorexant.sql,1203,suvorexant
44816294,apremilast,apremilast.sql,1204,apremilast
1769389,nevirapine,nevirapine.sql,1205,nevirapine
